country_name,Year,urbanization,gdp_per_cap,inflation,gdp_current,unemployment,literacy_adult,health_exp,literacy_youth,life_exp,re_consumption,ff_consumption,energy_use
Singapore,2002,100.0,22159.6888632741,-0.391676866585079,92537752708.5893,5.65000009536743,18941031078.99278,3.358464,18941031078.99278,78.5512195121951,0.58,98.1551193464635,5065.98450651947
Bahrain,2003,88.383,14230.29675298,1.59362549800788,11074813829.7872,21334691298.81394,21334691298.81394,3.98856878,21334691298.81394,76.337,0.0,99.0588834569174,11573.2625254415
Brunei Darussalam,2003,72.421,18521.1853990472,0.299999999999977,6557333084.60567,21334691298.81394,21334691298.81394,2.60610533,21334691298.81394,74.561,0.0,100.0,7075.18818229321
Cyprus,2003,68.553,20252.23828125,4.13906538686856,14547325028.3126,4.15000009536743,21334691298.81394,5.63568783,21334691298.81394,77.788,3.24,97.8101748386258,2330.87719298246
Denmark,2003,85.36,40458.7773986609,2.07507820646504,218096033517.009,5.40000009536743,21334691298.81394,8.9036293,21334691298.81394,77.1439024390244,12.72,89.6796771920172,3727.83417869785
Finland,2003,82.638,32927.6802919408,0.877440386254743,171652458349.411,10.4700002670288,21334691298.81394,7.93805122,21334691298.81394,78.3682926829268,28.35,54.4223957521716,7077.0266490748
Greece,2003,73.689,18518.3788387396,3.53065027765554,202370140236.265,9.84000015258789,21334691298.81394,8.44915676,21334691298.81394,78.8414634146341,7.6,93.9892259195107,2666.45363728453
"Hong Kong SAR, China",2003,100.0,23977.0194516698,-2.67379679144392,161384522525.299,7.8600001335144,21334691298.81394,21334691298.81394,21334691298.81394,81.3780487804878,0.08,94.8861205856675,2009.21836928745
Iceland,2003,92.789,39476.6978486684,2.0556632975374,11429333037.8443,3.51999998092651,21334691298.81394,9.72930241,21334691298.81394,80.9634146341464,61.88,22.8737875952101,10731.3286428273
Ireland,2003,59.925,41203.5295847568,3.49048968029138,164670771259.602,4.48000001907349,21334691298.81394,7.0096755,21334691298.81394,78.1390243902439,2.01,92.0022630739466,3515.09450344437
Israel,2003,91.393,19627.1754936631,0.725764644893717,131299915899.958,13.5100002288818,21334691298.81394,7.06917286,21334691298.81394,79.6487804878049,6.52,96.9267106049766,2949.30041705906
Kuwait,2003,100.0,22782.0001784978,0.961350293542095,47876510067.1141,1.29999995231628,21334691298.81394,2.76216865,21334691298.81394,76.985,0.0,100.0,10421.2878764086
Luxembourg,2003,85.743,65689.3214536911,2.04984030563515,29667268248.1305,3.6800000667572,21334691298.81394,6.97271538,21334691298.81394,77.7268292682927,1.28,89.7010316967833,8549.50291167549
Malta,2003,93.16,13772.220724357,1.303837774426,5489359280.75566,7.48999977111816,21334691298.81394,7.89556122,21334691298.81394,78.5463414634146,0.1,99.9623332550123,2071.49846204796
New Zealand,2003,86.221,21913.7081719961,1.75357444759553,88250885550.2626,4.75,21334691298.81394,7.72169209,21334691298.81394,79.1463414634146,28.35,70.0199354611628,4197.59386174017
Portugal,2003,56.287,15797.7821340276,3.21899090682897,165226175536.793,6.13000011444092,21334691298.81394,9.12415695,21334691298.81394,77.219512195122,22.09,81.7734636585717,2400.7659180705
Qatar,2003,96.868,31440.2207124561,2.26456504389471,23533791208.7912,21334691298.81394,21334691298.81394,3.50257206,21334691298.81394,75.565,0.05,21334691298.81394,18879.8944591029
Singapore,2003,100.0,23730.1524496489,0.507905300237539,97645448283.7791,5.92999982833862,21334691298.81394,3.60699248,21334691298.81394,79.0390243902439,0.58,98.4042484988742,6216.7391768206
Slovenia,2003,51.082,14849.0372415032,5.54416421752898,29634713641.0968,6.71000003814697,21334691298.81394,8.09883595,21334691298.81394,76.8585365853659,16.9,69.7464407862481,3463.52493043909
"Bahamas, The",2004,82.176,26393.4139538137,0.981914036757665,9055290000.0,10.1999998092651,22939947153.063164,4.04628181,22939947153.063164,72.478,1.59,0.0,1935.35788089971
Bahrain,2004,88.399,15777.9636408956,2.35294117647061,13150159574.4681,22939947153.063164,22939947153.063164,3.47338176,22939947153.063164,76.56,0.0,22939947153.063164,10847.8638816199
Barbados,2004,33.037,12828.4389489954,1.39442231075689,3444500000.0,22939947153.063164,99.5999984741211,7.31510305,99.9000015258789,74.727,9.93,0.0,1396.62203683358
Brunei Darussalam,2004,72.794,21839.62541025,0.814223994682602,7872333215.00414,22939947153.063164,22939947153.063164,2.5552268,22939947153.063164,74.65,0.0,100.0,6371.59082397264
Cyprus,2004,68.41,23792.62109375,2.28621706801675,17320552500.0,4.76999998092651,22939947153.063164,5.40558147,22939947153.063164,77.944,3.29,97.5007966536882,2144.07608247504
Finland,2004,82.772,37772.1781110398,0.187120559084453,197479443979.151,10.3599996566772,22939947153.063164,8.05912876,22939947153.063164,78.7146341463415,31.1,53.3348435194718,7134.85420908111
"Hong Kong SAR, China",2004,100.0,24928.1003722551,-0.274725274725266,169099768875.193,6.73999977111816,22939947153.063164,22939947153.063164,22939947153.063164,81.8292682926829,0.09,94.9840504201654,1872.470258716
Iceland,2004,92.914,47334.9306537723,3.15819324298464,13825302535.7699,3.40000009536743,22939947153.063164,9.32854366,22939947153.063164,80.9975609756098,61.81,24.0894510485188,10524.2507035888
Ireland,2004,60.202,47754.2023194244,2.19962850718543,194372115041.065,4.48999977111816,22939947153.063164,7.22300482,22939947153.063164,78.5390243902439,2.31,93.2769299330177,3558.0859413964
Israel,2004,91.456,20557.0786270029,-0.411734431291799,139973148371.263,13.0299997329712,22939947153.063164,7.01328945,22939947153.063164,80.1463414634146,6.73,96.6615364671006,2821.99691584667
Kuwait,2004,100.0,27601.4000590722,1.24856443679893,59439090600.6108,1.70000004768372,22939947153.063164,2.35702443,22939947153.063164,76.792,0.0,22939947153.063164,10851.4920726025
Malta,2004,93.407,15243.159006577,2.79082848067755,6116591928.25112,7.32000017166138,22939947153.063164,8.04820728,22939947153.063164,79.2536585365854,0.12,99.9510403326363,2066.58392894524
New Zealand,2004,86.281,25420.234882944,2.2902490284757,103905210084.034,4.01000022888184,22939947153.063164,7.90090561,22939947153.063164,79.5487804878049,30.76,68.2581753988793,4239.64574923547
Portugal,2004,56.907,18064.1580932987,2.365362040973,189382122532.169,6.32000017166138,22939947153.063164,9.5325079,22939947153.063164,77.6707317073171,19.87,82.7560909971743,2462.98505865349
Qatar,2004,97.09,40792.2764702117,6.79933665008281,31734065934.0659,1.48000001907349,86.7316131591797,3.18311739,94.7797698974609,75.961,0.03,100.0,21420.6285036307
Singapore,2004,100.0,27608.5373712744,1.66272719863073,115035498757.543,5.84000015258789,22939947153.063164,3.15019822,22939947153.063164,79.490243902439,0.53,98.7137391727025,7370.65287721784
Slovenia,2004,51.308,17233.1385611279,3.59297594249513,34414784504.2352,6.32999992370605,99.6999969482422,7.93957281,99.8000030517578,77.2073170731707,17.77,69.2959299153542,3571.1948651285
Antigua and Barbuda,2005,29.218,12808.0101536637,2.09875196709306,1022962962.96296,23641348566.24296,23641348566.24296,4.9945569,23641348566.24296,75.825,0.0,0.0,1715.30881818979
"Bahamas, The",2005,82.218,28280.870835298,1.59160618079803,9836200000.0,10.1999998092651,23641348566.24296,4.03196478,23641348566.24296,72.765,1.71,0.0,2001.12707156904
Bahrain,2005,88.422,17705.235163895,2.58620689655173,15968723404.2553,23641348566.24296,23641348566.24296,3.17561626,23641348566.24296,76.931,0.0,23641348566.24296,11510.3185312239
Barbados,2005,32.841,14173.7513776686,6.08218729535043,3819500000.0,23641348566.24296,23641348566.24296,6.76892185,23641348566.24296,74.89,9.91,0.0,1447.24781706788
Brunei Darussalam,2005,73.163,25991.1671612527,1.24443711883964,9531402847.87311,23641348566.24296,23641348566.24296,2.23678851,23641348566.24296,74.731,0.0,100.0,6048.01522700066
Cyprus,2005,68.268,24959.259765625,2.56016132330235,18433411267.2553,5.48000001907349,23641348566.24296,5.43580961,23641348566.24296,78.101,3.34,97.4315706565891,2140.01959381406
Czechia,2005,73.602,13430.6698955613,1.85709789109223,137143471328.274,7.92999982833862,23641348566.24296,6.34086704,23641348566.24296,75.9243902439025,7.53,83.6751207215882,4400.87811285159
Finland,2005,82.905,39054.8504423825,0.623874450025199,204885494686.381,8.36999988555908,23641348566.24296,8.28795624,23641348566.24296,78.8170731707317,31.52,49.1854771005222,6562.02231144836
"Hong Kong SAR, China",2005,100.0,26649.750801707,0.826446280991805,181570082162.19,5.57999992370605,23641348566.24296,23641348566.24296,23641348566.24296,81.6292682926829,0.08,95.1033438525165,1844.49040098632
Iceland,2005,93.037,56794.8501588953,3.98704782806592,16852963067.0496,2.86999988555908,23641348566.24296,8.94695091,23641348566.24296,81.5024390243902,62.47,23.6590119589932,10524.8774997135
Ireland,2005,60.477,50933.0216095589,2.42969198392961,211876989655.907,4.34000015258789,23641348566.24296,7.64583445,23641348566.24296,78.9439024390244,2.89,90.915524156573,3503.64286377074
Israel,2005,91.518,21223.9355901939,1.31266149870799,147083996033.603,11.3400001525879,23641348566.24296,7.11729813,23641348566.24296,80.1512195121951,7.03,96.6227915916133,2661.44918543744
Kuwait,2005,100.0,36144.9949458716,4.14297583631021,80798630136.9863,1.95000004768372,93.2744598388672,2.01313829,99.7333602905273,76.903,0.0,23641348566.24296,11757.0254669963
Malta,2005,93.645,15866.1421544241,3.00796652450315,6407287650.7897,6.92000007629395,92.3630905151367,8.66396618,98.2650299072266,79.3,0.14,99.9403964487637,2181.14373727819
New Zealand,2005,86.341,27751.0654708859,3.03702332617015,114720129550.095,3.80999994277954,23641348566.24296,8.27334881,23641348566.24296,79.8512195121951,29.46,68.1811211494277,4095.14308522219
Oman,2005,72.4,12357.7013911873,1.90983553531864,31081991677.5033,23641348566.24296,23641348566.24296,2.5871408,23641348566.24296,74.396,0.0,23641348566.24296,3938.228175026
Portugal,2005,57.522,18780.12751241,2.27716394887833,197253876704.921,7.57999992370605,23641348566.24296,9.65306759,23641348566.24296,78.0707317073171,18.07,84.1221274218628,2519.0049251047
Qatar,2005,97.396,52468.4456475056,8.81439532334679,44530494505.4945,23641348566.24296,23641348566.24296,2.56300044,23641348566.24296,76.064,0.03,100.0,19635.4243498957
Singapore,2005,100.0,29961.2632774569,0.425106276569101,127807618360.971,5.59000015258789,23641348566.24296,3.03367925,23641348566.24296,79.990243902439,0.54,98.1711273728879,5055.96631973373
Slovenia,2005,51.533,18098.9085440003,2.45150132316474,36206395970.6504,6.55000019073486,23641348566.24296,7.99595737,23641348566.24296,77.6121951219512,18.58,68.5714199530726,3645.83743652754
Antigua and Barbuda,2006,28.606,14310.6862347854,1.78778537419119,1157662962.96296,25502530914.404373,25502530914.404373,4.63347101,25502530914.404373,75.765,0.0,0.0,1767.72359231102
"Bahamas, The",2006,82.26,28829.8493750425,2.38982627439253,10167250000.0,7.53999996185303,25502530914.404373,4.30935764,25502530914.404373,72.855,2.01,0.0,2001.90549644988
Bahrain,2006,88.452,19057.7989047138,2.00746965452849,18504760638.2979,25502530914.404373,25502530914.404373,3.06248927,25502530914.404373,77.156,0.0,25502530914.404373,11454.0603781124
Barbados,2006,32.646,15595.6394564112,7.30766262828941,4217450800.0,25502530914.404373,25502530914.404373,6.58324289,25502530914.404373,75.068,9.9,0.0,1471.75741887769
Brunei Darussalam,2006,73.529,30768.3928512181,0.159888078345143,11470703002.0769,25502530914.404373,25502530914.404373,1.91712439,25502530914.404373,74.783,0.0,100.0,8453.46934615137
Cyprus,2006,68.125,26729.32421875,2.30468732978557,20072786350.5206,4.59000015258789,25502530914.404373,5.46357489,25502530914.404373,78.371,3.5,97.5068932877896,2187.15357984079
Czechia,2006,73.533,15261.7975911138,2.53399258343632,156264095664.643,7.1399998664856,25502530914.404373,6.16380167,25502530914.404373,76.5243902439024,7.88,82.9781730781546,4491.51613380532
Estonia,2006,68.607,12639.4000677296,4.43762042389211,17022870405.2189,5.90999984741211,25502530914.404373,4.76530361,25502530914.404373,72.6914634146341,17.18,31.4113867223418,3775.03508289959
Finland,2006,83.037,41222.6020004611,1.56666380704384,217089269791.764,7.71999979019165,25502530914.404373,8.2841177,25502530914.404373,79.2146341463415,31.25,51.7060955208221,7111.856821567
"Hong Kong SAR, China",2006,100.0,28224.2150609389,2.00025160397535,193536265094.364,4.76999998092651,25502530914.404373,25502530914.404373,25502530914.404373,82.3756097560976,0.07,95.3435658478417,1932.9096848522
Iceland,2006,93.159,57492.9342498703,6.68707906136661,17465318552.2941,2.82999992370605,25502530914.404373,8.55709076,25502530914.404373,81.1585365853659,64.02,19.7134601156769,12734.0066231706
Israel,2006,91.58,22494.6420931621,2.06080391756786,158670456932.537,10.710000038147,25502530914.404373,6.9061389,25502530914.404373,80.5536585365854,6.86,96.9527943182767,2882.39902462537
Kuwait,2006,100.0,42967.1427041161,3.05701339166724,101548931771.192,1.29999995231628,93.2821197509766,1.82130992,98.5121688842773,76.887,0.0,100.0,10858.5263913271
Malta,2006,93.784,16723.8776809978,2.77378006481472,6778321415.12985,6.80000019073486,25502530914.404373,8.80992031,25502530914.404373,79.4390243902439,0.17,99.9224662920404,2055.68604616736
New Zealand,2006,86.4,26654.5932018985,3.36540196171992,111538810712.665,3.85999989509583,25502530914.404373,8.63841629,25502530914.404373,80.0487804878049,29.59,67.6294092365636,4047.31802322803
Oman,2006,72.967,14533.7294232494,3.54498591605032,37215779713.9142,25502530914.404373,25502530914.404373,2.31092191,25502530914.404373,74.48,0.0,25502530914.404373,6025.98286606247
Portugal,2006,58.137,19839.4540499032,3.10766545871054,208756449275.848,7.65000009536743,25502530914.404373,9.35422611,25502530914.404373,78.419512195122,22.33,80.8164495069197,2390.32461381023
Qatar,2006,97.671,59978.86120736,11.8358096197431,60882142857.1429,0.870000004768372,25502530914.404373,2.28806424,25502530914.404373,76.57,0.1,25502530914.404373,19300.1073828148
Seychelles,2006,51.969,12014.3998729502,-0.353465498693739,1016418229.25159,25502530914.404373,25502530914.404373,4.67937088,25502530914.404373,72.2170731707317,0.95,0.0,2872.34042553192
Singapore,2006,100.0,33769.1541633501,0.962901778165128,148630373214.173,4.48000001907349,25502530914.404373,2.9347465,25502530914.404373,80.1414634146341,0.52,98.3013645776058,5264.39865814355
Slovak Republic,2006,55.412,13170.7849804675,4.48333120449611,70767338922.4411,13.3900003433228,25502530914.404373,6.85076714,25502530914.404373,74.2048780487805,6.57,70.8919626902223,3469.29139368411
Slovenia,2006,51.758,19672.9655554146,2.45792444195864,39481045038.2637,5.98999977111816,25502530914.404373,7.82322741,25502530914.404373,78.0865853658537,17.36,69.4799431983523,3648.98289274631
Trinidad and Tobago,2006,54.779,13340.916273498,8.32960351465344,18369361094.3886,6.26999998092651,25502530914.404373,4.15432024,25502530914.404373,71.256,0.55,99.8276264006328,13059.4987795215
Antigua and Barbuda,2007,28.002,16006.1361107498,1.4160525940974,1312759259.25926,28595991835.709824,28595991835.709824,4.44986248,28595991835.709824,76.131,0.0,0.0,1780.14046039797
"Bahamas, The",2007,82.302,29687.865215033,2.49257794939399,10618340000.0,7.88000011444092,28595991835.709824,4.4963069,28595991835.709824,72.678,3.54,0.0,1982.2963323324
Bahrain,2007,88.488,20883.5480311994,3.25666666666702,21730000000.0,5.59999990463257,28595991835.709824,3.30373311,28595991835.709824,77.634,0.0,97.8317719489417,11184.1144722123
Barbados,2007,32.451,17219.0486803908,4.03422982885069,4674007450.0,28595991835.709824,28595991835.709824,6.05583191,28595991835.709824,75.342,9.71,0.0,1477.28444909447
Brunei Darussalam,2007,73.892,32337.3172854504,0.967774119525083,12247694247.2298,28595991835.709824,28595991835.709824,1.96159506,28595991835.709824,74.818,0.0,100.0,8520.80010983556
Croatia,2007,54.651,14069.3480117633,2.89928275583392,60641942979.2183,9.90999984741211,28595991835.709824,7.47507524,28595991835.709824,75.7056097560976,22.66,79.6582710740328,2338.44769300478
Cyprus,2007,67.982,31244.92578125,2.37265183669722,23968764029.5647,3.95000004768372,28595991835.709824,5.35744858,28595991835.709824,78.81,4.33,96.7166461124675,2270.53757753477
Czechia,2007,73.463,18466.5479299216,2.85312437211172,190183800884.018,5.32000017166138,28595991835.709824,5.98578358,28595991835.709824,76.7243902439025,8.32,83.0622773413802,4468.96035160506
Equatorial Guinea,2007,61.1,13776.9033327262,2.80373831775701,13071718758.7373,28595991835.709824,28595991835.709824,1.57114804,28595991835.709824,56.54,8.49,0.0,1853.89338690196
Estonia,2007,68.479,16744.5844516343,6.60132603055634,22449129482.617,4.59000015258789,28595991835.709824,4.98330879,28595991835.709824,72.8146341463415,18.56,28.5986648091688,4243.64799952263
"Hong Kong SAR, China",2007,100.0,30594.0178410231,2.03502713369511,211597405593.868,4.01000022888184,28595991835.709824,28595991835.709824,28595991835.709824,82.3268292682927,0.1,95.343126272047,2058.5975160129
Hungary,2007,67.421,13940.9092761999,7.95874516544909,140186716681.425,7.40999984741211,28595991835.709824,7.21529293,28595991835.709824,73.1512195121951,9.0,78.9765498260311,2658.03637311079
Iceland,2007,93.278,69495.7267376825,5.05155736492145,21652505596.7528,2.25,28595991835.709824,8.3535862,28595991835.709824,81.4536585365854,67.52,16.1512741050879,14746.0313384644
Israel,2007,91.641,25633.6432169583,0.459816073570569,184052121662.082,9.38000011444092,28595991835.709824,6.88173389,28595991835.709824,80.5048780487805,6.72,97.0730448717194,2898.15336833749
Kuwait,2007,100.0,45732.0520394588,5.48494983277594,114639690358.902,1.5,93.664192199707,1.92673659,98.4472274780273,77.017,0.0,100.0,10477.5330315637
Latvia,2007,67.9,14113.5291277327,10.0929775849168,31054350977.9784,6.05000019073486,28595991835.709824,5.52228498,28595991835.709824,71.019512195122,33.08,65.129696876696,2179.81389112972
Lithuania,2007,66.777,12285.4470537014,5.73717382799847,39697891351.9431,4.25,28595991835.709824,5.7643218,28595991835.709824,70.9,17.06,60.970620197516,2927.24122286613
Malta,2007,93.857,19485.9506144632,1.24921923797625,7925403777.71694,6.46999979019165,28595991835.709824,8.16883469,28595991835.709824,79.7926829268293,0.2,99.9101608326312,2156.55579705156
New Zealand,2007,86.34,32479.9817381467,2.37614310290657,137188946865.584,3.66000008583069,28595991835.709824,8.32904434,28595991835.709824,80.1512195121951,29.35,67.5792870182821,4054.49500449832
Oman,2007,73.527,16151.275839059,5.83048418092712,42085379453.8362,28595991835.709824,28595991835.709824,2.4257648,28595991835.709824,74.461,0.0,100.0,6791.88471428023
Qatar,2007,97.917,64706.9899026035,13.7581625759964,79712087912.0879,0.519999980926514,90.0606231689453,2.07008052,95.9142913818359,77.016,0.07,100.0,17969.1068948358
Seychelles,2007,52.285,12154.8299372808,5.32060027285136,1033561654.0568,28595991835.709824,28595991835.709824,4.09072113,28595991835.709824,73.1439024390244,1.01,0.0,2410.82873707855
Singapore,2007,100.0,39432.9383493761,2.10488003633213,180941941477.009,3.90000009536743,28595991835.709824,2.83749056,28595991835.709824,80.4414634146342,0.5,98.1286997395141,4677.2043057151
Slovak Republic,2007,55.261,16106.0604446695,2.75672371638138,86563986799.2505,11.1599998474121,28595991835.709824,7.17735386,28595991835.709824,74.2073170731707,8.23,70.9291378680345,3320.45472221116
Slovenia,2007,51.983,23817.8867320201,3.65749563284104,48067401207.3978,4.86999988555908,28595991835.709824,7.51139164,28595991835.709824,78.5609756097561,18.35,69.2804898676299,3632.56532558488
Trinidad and Tobago,2007,54.59,15627.2868179082,7.89438834757306,21641620049.9352,5.53999996185303,28595991835.709824,4.1536026,28595991835.709824,71.652,0.45,99.8639002852865,13810.5434408219
Bahrain,2008,88.53,23155.821449155,3.52600316363722,25710904255.3191,3.70000004768372,32469526706.1744,3.28510404,32469526706.1744,78.084,0.0,32469526706.1744,11362.0691984369
Brunei Darussalam,2008,74.252,37426.6685438881,2.08498023715416,14393099068.5859,32469526706.1744,32469526706.1744,1.87878013,32469526706.1744,74.84,0.0,32469526706.1744,9212.07692787751
Croatia,2008,54.819,16461.289132195,6.07696838798351,70943300079.4666,8.52999973297119,32469526706.1744,7.72871161,32469526706.1744,75.9121951219512,24.14,78.0516061170525,2280.0706776914
Cyprus,2008,67.839,35397.36328125,4.66900841902484,27844698989.3072,3.75999999046326,32469526706.1744,6.01427698,32469526706.1744,78.981,5.47,96.1058446007409,2364.91546059557
Estonia,2008,68.351,18204.9664786762,10.3623580313683,24341678628.9732,5.44999980926514,32469526706.1744,5.71032381,32469526706.1744,73.7707317073171,20.29,28.0720192126046,4105.41773553014
"Hong Kong SAR, China",2008,100.0,31515.6627713018,4.30315484104919,219279678430.164,3.55999994277954,32469526706.1744,32469526706.1744,32469526706.1744,82.3756097560976,0.13,94.7245316139119,2006.29854264279
Hungary,2008,67.943,15772.3300839383,6.0425125388106,158325614580.628,7.82000017166138,32469526706.1744,7.09688091,32469526706.1744,73.7024390243903,8.96,77.823726130605,2636.64677330211
Iceland,2008,93.395,56943.3704468563,12.6943942775878,18074622987.0185,2.95000004768372,32469526706.1744,8.34370804,32469526706.1744,81.609756097561,74.0,13.1670498667388,16353.8312739829
Israel,2008,91.702,30173.3615938856,4.55721393034826,220531065217.391,7.69999980926514,32469526706.1744,6.96061993,32469526706.1744,80.9512195121951,8.9,96.5385126799894,3129.12776379159
Kuwait,2008,100.0,55601.2755092418,10.5827097865145,147395089285.714,1.75,93.8983001708984,1.92400312,98.6433486938477,77.145,0.0,100.0,10831.5232767368
Latvia,2008,67.834,16467.1436879405,15.4023191064986,35854274228.9139,7.73999977111816,32469526706.1744,5.6001029,32469526706.1744,72.419512195122,33.71,65.0876798208202,2106.36368897205
Libya,2008,77.632,13921.4713535261,10.3607288954998,86708074534.1615,32469526706.1744,32469526706.1744,2.63571715,32469526706.1744,72.269,2.78,99.1522926831461,2857.62727647844
Lithuania,2008,66.848,14944.996652175,10.9258856241655,47797551587.8823,5.82999992370605,32469526706.1744,6.29453754,32469526706.1744,71.8121951219512,18.34,60.2506773202724,2975.91199635048
Malta,2008,93.929,22205.2827489016,4.25862171897076,9090376446.46258,5.98000001907349,32469526706.1744,7.8633585,32469526706.1744,79.6365853658537,0.22,99.891462471476,2043.52690294324
New Zealand,2008,86.28,31252.9625640673,3.9589493731206,133131369930.414,4.17000007629395,32469526706.1744,9.12382889,32469526706.1744,80.3512195121951,28.39,66.850974192404,4082.72336729424
Oman,2008,74.08,22974.2773504319,12.3754091529911,60905452535.7607,4.1399998664856,86.6211395263672,2.01222706,97.6298217773438,74.612,0.0,99.999993611636,5904.67546928965
Singapore,2008,100.0,40007.469261214,6.62778177352127,193611986712.842,3.96000003814697,32469526706.1744,3.19488454,32469526706.1744,80.790243902439,0.53,98.2467526672708,5094.13571445693
Slovak Republic,2008,55.111,18753.5849413816,4.59817976325028,100879902984.983,9.51000022888184,32469526706.1744,6.9563446,32469526706.1744,74.7048780487805,7.63,70.3379735039533,3405.69296775209
Slovenia,2008,52.209,27595.5999653992,5.64742380573934,55779427739.6609,4.40999984741211,32469526706.1744,7.85466576,32469526706.1744,78.7658536585366,17.63,69.5073452374428,3836.62178501531
Trinidad and Tobago,2008,54.402,20011.1482740497,12.0303445477177,27871587349.5413,4.63000011444092,32469526706.1744,3.65757036,32469526706.1744,71.47,0.46,99.8607275266158,13332.3628682592
Bahrain,2009,88.579,19448.1832553789,2.79551283550411,22938218085.1064,4.0,30558084654.812458,4.05684614,30558084654.812458,78.461,0.0,99.7824484296435,10388.4826271161
Brunei Darussalam,2009,74.608,27496.9608498461,1.03571774271615,10732366286.2643,30558084654.812458,30558084654.812458,2.38892317,30558084654.812458,74.846,0.0,99.9999342711957,7795.84997604474
Croatia,2009,54.987,14708.8809120687,2.37852845904674,63324394633.9008,9.19999980926514,30558084654.812458,8.17583179,30558084654.812458,76.1682926829268,27.16,76.1296542677746,2207.10302307847
Cyprus,2009,67.695,32109.2421875,0.326276652249795,25945391775.4932,5.59000015258789,30558084654.812458,6.46531582,30558084654.812458,79.401,6.31,95.7814844337477,2273.11080187295
Czechia,2009,73.324,19861.6974295256,1.0193773532923,207434296805.33,6.65999984741211,30558084654.812458,7.248806,30558084654.812458,77.0780487804878,10.25,79.6576977172214,4034.7435104926
Estonia,2009,68.223,14711.7352728223,-0.0784083112810205,19633031397.6104,13.5500001907349,30558084654.812458,6.51218891,30558084654.812458,74.8243902439024,24.13,23.2880943203542,3648.97884250083
"Hong Kong SAR, China",2009,100.0,30697.340383517,0.579441418472606,214046415026.187,5.26000022888184,30558084654.812458,30558084654.812458,30558084654.812458,82.7756097560976,0.11,94.9269251279617,2107.36633776962
Hungary,2009,68.46,13077.305465178,4.21171171171172,131069255620.567,10.0299997329712,30558084654.812458,7.2392807,30558084654.812458,73.9048780487805,12.29,74.1696086981975,2478.10169965029
Iceland,2009,93.511,41301.273219718,12.0031298461743,13154414219.207,7.21999979019165,30558084654.812458,8.77518463,30558084654.812458,81.7512195121951,74.69,12.170354326513,16911.07978361
Israel,2009,91.763,28317.0408441487,3.34031214312906,211970040942.96,9.52999973297119,30558084654.812458,7.06538868,30558084654.812458,81.4048780487805,8.46,96.3958337700911,2873.87610879555
Kuwait,2009,100.0,37904.2295316732,4.60959548447786,105963168867.269,1.63999998569489,30558084654.812458,2.70638752,30558084654.812458,77.442,0.0,99.9960968091925,11235.7850870133
Latvia,2009,67.814,12331.9285524089,3.53410672858941,26410909090.9091,17.5100002288818,30558084654.812458,6.11926985,30558084654.812458,73.0804878048781,38.4,61.1260633910045,2055.82468626104
Malta,2009,94.001,21083.1259174108,2.08432746082342,8696304529.03584,6.8899998664856,30558084654.812458,7.9238286,30558084654.812458,80.2414634146342,0.26,99.8802715215794,1887.20340770516
New Zealand,2009,86.22,28209.3623271229,2.1156511055456,121373602348.679,6.11999988555908,30558084654.812458,9.62076378,30558084654.812458,80.7024390243902,30.56,64.1314086422801,4073.23804211407
Oman,2009,74.624,17937.9795676859,3.46881023754896,48388363589.0767,30558084654.812458,30558084654.812458,2.8300879,30558084654.812458,74.681,0.0,99.9999936775774,5863.39390340151
Qatar,2009,98.336,60733.9817002272,-4.86327801622565,97798351648.3516,0.310000002384186,91.1514205932617,2.38356304,94.803352355957,77.878,0.08,100.0,15049.4971663208
Singapore,2009,100.0,38927.2068817715,0.596720257424972,194152286008.938,5.8600001335144,30558084654.812458,3.39853096,30558084654.812458,81.2414634146342,0.48,97.9328422483173,4257.77627715925
Slovak Republic,2009,54.96,16597.2084581361,1.61510464058236,89399303222.155,12.0200004577637,30558084654.812458,7.94779444,30558084654.812458,74.909756097561,10.0,70.0284387242571,3106.68616513497
Slovenia,2009,52.433,24792.1279805504,0.83926224679384,50567734885.9613,5.8899998664856,30558084654.812458,8.540802,30558084654.812458,78.9707317073171,19.57,67.4233935026758,3496.22953528244
Trinidad and Tobago,2009,54.213,13682.76361003,6.97808725251547,19172165225.5015,5.28000020980835,30558084654.812458,5.48676443,30558084654.812458,73.126,0.49,99.8622246851044,13396.5619248197
Bahrain,2010,88.634,21186.8143292279,1.96188468334624,25713271276.5957,1.12999999523163,90.9774017333984,3.84291482,95.4544677734375,78.748,0.0,32736715369.869034,10436.7710491948
Brunei Darussalam,2010,74.961,34609.9404298761,0.356869132017602,13707370737.0737,32736715369.869034,32736715369.869034,2.27826118,32736715369.869034,74.849,0.0,32736715369.869034,8181.56660850947
Chile,2010,87.074,12767.7812065383,1.41071107954318,217105420016.533,8.40999984741211,32736715369.869034,6.77489328,32736715369.869034,78.501,27.04,77.6066722281967,1814.12209551991
Croatia,2010,55.155,14124.8108429702,1.03055505333573,60672093864.787,11.6199998855591,32736715369.869034,8.0887022,32736715369.869034,76.4756097560976,29.75,74.2949719561098,2185.44698815741
Cyprus,2010,67.551,31105.3984375,2.43004084102253,25800247911.9714,6.3600001335144,32736715369.869034,6.51767111,32736715369.869034,79.665,6.55,95.3906538183929,2162.15744906107
Czechia,2010,73.255,19960.0684872157,1.47272727272729,209069940963.177,7.28000020980835,32736715369.869034,6.87530422,32736715369.869034,77.4243902439025,10.95,80.559800806804,4237.89674072334
