country_name,Year,urbanization,gdp_per_cap,inflation,gdp_current,unemployment,literacy_adult,health_exp,literacy_youth,life_exp,re_consumption,ff_consumption,energy_use
Ghana,1994,39.39,319.500458689222,24.8702554369576,5444560669.45607,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,56.112,80.5576355411703,17.6110511495925,362.814504484341
Greece,1994,71.998,11091.2838472779,10.8740756809132,116601801966.292,8.85999965667725,18047703876.20332,18047703876.20332,18047703876.20332,77.6390243902439,8.03728296913318,94.2701135036555,2138.25195316773
Guatemala,1994,43.32,1293.47019794619,10.8553211494391,12983235568.2292,18047703876.20332,64.2116394042969,18047703876.20332,75.9882125854492,63.726,68.4904857164416,35.5615220702333,500.592576534328
Haiti,1994,31.987,289.545531136905,39.3316195372752,2167564194.7342,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,54.653,95.0396007297693,4.39347001287897,191.882519194597
Honduras,1994,42.441,821.216147604504,21.729346883819,4642280682.14252,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,66.574,63.9468667212172,36.9516798322991,469.872459151301
Hungary,1994,65.335,4173.37302405441,18.8680749869282,43166678735.2183,10.8500003814697,18047703876.20332,18047703876.20332,18047703876.20332,69.469756097561,5.10691846710907,81.1319317636215,2406.68835208692
Indonesia,1994,34.933,907.471785731365,8.53200525418844,176892143931.505,4.36999988555908,18047703876.20332,18047703876.20332,18047703876.20332,64.856,52.8137884773647,57.4694756907789,608.621714708128
"Iran, Islamic Rep.",1994,59.38,1197.64214618036,31.4470284237728,71841461172.5964,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,67.468,1.08696505855375,99.0587312114582,1612.1187717436
Jamaica,1994,50.375,2194.9134103029,35.0633942484772,5452564385.43307,15.3400001525879,18047703876.20332,18047703876.20332,18047703876.20332,71.739,9.25980060985113,83.865186346325,1211.07793229321
Jordan,1994,77.74,1457.70313219387,3.51669624132887,6236295978.24531,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,70.699,2.33569238853413,98.467580042131,943.72331508408
Kenya,1994,17.952,273.521672814483,28.8143894306732,7148145375.78545,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,56.273,80.8303236885344,14.7875510567195,444.098824875609
Libya,1994,75.94,6163.77880850897,5.11259890444316,28607921928.8175,18047703876.20332,76.5,18047703876.20332,97.9000015258789,70.706,2.36339705882639,99.0534834570234,2846.2825900352
Malaysia,1994,54.402,3802.10762079454,3.72497055359286,74478356957.7808,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,72.163,9.92592691217369,92.3740724076614,1631.12054943097
Malta,1994,90.835,8000.51800452232,4.12992181638256,2998570146.54095,4.09999990463257,18047703876.20332,18047703876.20332,18047703876.20332,76.4998536585366,0.0,18047703876.20332,2056.34250007337
Mauritius,1994,43.407,3197.33102367957,7.32347154412294,3558137040.37772,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,70.1585365853659,35.4288668009694,65.8727252355042,657.623786220196
Morocco,1994,51.295,1348.5390625,5.14167152953361,35604137422.5796,18047703876.20332,41.594108581543,18047703876.20332,58.4348907470703,64.346,17.0612773707432,86.6698780198612,359.707522657724
Myanmar,1994,25.946,90.26444814209,24.0987860757019,3821535779.81651,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,57.956,87.9665909706696,19.9668324373297,269.673089865442
Nepal,1994,10.433,186.594263462982,8.34928672883387,4066775510.20408,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,58.553,92.3802419840757,7.85393612763899,298.551334676868
Nigeria,1994,31.691,320.82578675313,57.0317089119659,33833042987.7582,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,45.513,88.6113724397754,17.8363916754612,680.062392964369
Pakistan,1994,31.582,404.60675976577,12.3681943936948,52293456906.2665,4.26000022888184,18047703876.20332,18047703876.20332,18047703876.20332,60.116,54.1957599173604,55.0024060848048,396.60774398641
Panama,1994,57.301,3518.953402082,1.26843190106193,9365289800.0,14.0,18047703876.20332,18047703876.20332,18047703876.20332,72.096,38.3126892927742,66.5633161590602,739.487146729992
Paraguay,1994,51.488,1750.93547791783,20.5661948376355,7870982004.8195,4.40999984741211,18047703876.20332,18047703876.20332,18047703876.20332,68.824,69.8786010924981,28.4748667254071,797.558828652408
Peru,1994,70.521,1871.3921088991,23.7369050565046,44882079766.8913,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,67.227,35.9349758154901,66.3603423032596,428.203874552823
Philippines,1994,46.645,1081.43295609927,10.3864734299518,73159245525.6424,9.47999954223633,93.9159698486328,18047703876.20332,96.0367736816406,67.942,44.4350856077087,51.7703053291048,474.409353172994
Poland,1994,61.449,2874.8253108452,32.9912766093522,110803391516.698,14.8299999237061,18047703876.20332,18047703876.20332,18047703876.20332,71.6951219512195,6.19514078237621,95.3384770732121,2496.17270757601
Portugal,1994,50.449,9977.31990905771,5.42044019241623,99688641304.3478,6.71000003814697,18047703876.20332,18047703876.20332,18047703876.20332,74.9146341463415,24.9485106295687,80.8221098435795,1827.69667293031
Saudi Arabia,1994,78.429,7359.44904990217,0.564325478533109,135174886488.652,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,70.705,0.0307253652667472,99.9847492684528,4574.85383988526
Senegal,1994,39.464,598.145414485251,32.2936668569552,5034588159.28612,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,56.955,54.7505208242093,44.0300134814207,209.212620605663
Slovak Republic,1994,56.598,3771.35951578288,13.4155203422246,20162936291.375,13.6499996185303,18047703876.20332,18047703876.20332,18047703876.20332,72.3,4.71744245421623,76.2231249975261,3260.63182395553
South Africa,1994,54.004,3547.94974989327,8.93852493545717,153512625915.287,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,62.612,18.5628815589559,86.1528321349113,2268.84625680024
Sri Lanka,1994,18.473,647.57915642214,8.44871248698343,11717604208.8223,13.0299997329712,18047703876.20332,18047703876.20332,18047703876.20332,72.882,70.5809340717077,31.6983689953014,321.480911796607
Syrian Arab Republic,1994,49.764,3238.39401956611,15.3284671532846,45086948775.0557,7.5,18047703876.20332,18047703876.20332,18047703876.20332,70.141,2.05800756854578,98.0396695740717,821.6335050586
Tanzania,1994,20.203,156.789596557617,34.0833640722984,4510846967.8742,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,50.797,95.177635537685,6.56601179336599,355.41348068943
Thailand,1994,30.105,2502.70387269963,5.04774897680756,146683499005.964,1.35000002384186,18047703876.20332,18047703876.20332,18047703876.20332,71.227,23.8678203855792,75.136677795203,966.106284574939
Togo,1994,30.275,240.097112676672,39.1627673796796,982624324.505898,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,54.037,81.5521394202525,13.2368782697225,363.602755404128
Trinidad and Tobago,1994,54.857,3801.46954841045,8.81469401768106,4947205860.01451,18.4400005340576,18047703876.20332,18047703876.20332,18047703876.20332,68.511,1.26641938490855,99.0265261307066,4838.6890047818
Tunisia,1994,61.078,1709.74760471028,4.73323063996598,15632463424.2784,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,71.615,14.2023798421311,86.8895045612997,626.813258157126
Uruguay,1994,90.245,5478.04046539451,44.7360421521933,17474647792.3829,9.03999996185303,18047703876.20332,18047703876.20332,18047703876.20332,73.728,42.2509804117736,56.9165197431889,753.893875913221
"Yemen, Rep.",1994,23.225,267.942533207646,49.3941553813254,4167356037.1517,8.34000015258789,37.0900001525879,18047703876.20332,60.2221412658691,59.714,1.74337598049684,97.4374846406729,194.130058751363
Zambia,1994,37.572,431.502777867425,54.6013218413016,3656647744.24858,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,45.854,86.856529441463,11.9758473473604,676.116469063333
Albania,1995,38.911,750.604449178826,7.79321853789215,2392764853.42107,12.8999996185303,19952200105.063255,19952200105.063255,19952200105.063255,74.362,50.6097095765374,49.5416411855723,417.034843013203
Algeria,1995,55.997,1466.54551114669,29.7796264864999,41764315330.4366,31.8400001525879,19952200105.063255,19952200105.063255,19952200105.063255,67.454,0.422480314895262,99.8724592861507,851.323978891512
Bahrain,1995,88.388,9543.38936842945,2.70403475064702,5849467819.14894,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,73.799,0.0,99.9999844502487,10492.1100803675
Bangladesh,1995,21.693,322.087389769502,10.2978117947205,37939748768.6567,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,59.467,63.8028091687192,54.4091859282298,134.983406277187
Benin,1995,36.758,358.823005686054,14.4625482180894,2169627250.93379,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,55.295,94.7719872182725,3.78088065705484,305.47037787577
Bolivia,1995,59.15,856.372546199509,10.1932067630746,6715220486.21961,3.69000005722046,19952200105.063255,19952200105.063255,19952200105.063255,59.534,33.5360108277007,74.2227321363869,480.071660023993
Botswana,1995,48.981,3064.59372300855,10.512546081579,4730611067.02258,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,55.059,47.1740351861578,63.053200831602,937.61021071057
Bulgaria,1995,67.782,2258.28424761261,62.0548336837993,18983288690.4762,11.1000003814697,19952200105.063255,19952200105.063255,19952200105.063255,71.0534146341463,3.10670719617277,78.7710016942074,2746.66773414963
Cambodia,1995,17.311,315.14234799495,-0.798944337811886,3441205692.9166,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,56.308,82.5342521690724,18.0246487065775,259.778627794168
Cameroon,1995,42.573,822.36325545455,9.06969071921507,10864773036.8363,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,53.222,84.4774033090506,16.0741944519037,419.137977271115
Chile,1995,84.545,5094.54828377286,8.23263034116112,73447063319.3034,4.69999980926514,19952200105.063255,19952200105.063255,19952200105.063255,74.609,34.1675251282244,70.0078144077878,1272.24946513775
Colombia,1995,71.777,2571.78258640527,20.8917930194849,92507279383.0387,8.72000026702881,19952200105.063255,19952200105.063255,19952200105.063255,69.933,33.6999018210568,69.5103220656371,767.267542562641
"Congo, Rep.",1995,56.413,771.613945829492,9.41800743452231,2116003868.17373,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,53.644,69.7957817097326,29.6477428223079,293.406395851088
Costa Rica,1995,54.561,3240.71114533234,23.1864981102567,11578594259.8675,5.17999982833862,19952200105.063255,19952200105.063255,19952200105.063255,76.552,34.9735667623955,59.284110922214,659.848591714863
Cote d'Ivoire,1995,41.21,769.25572351815,14.2950690851945,11000146839.497,4.09999990463257,19952200105.063255,19952200105.063255,19952200105.063255,51.61,74.8826030239666,25.1500298604533,360.424643071857
Croatia,1995,52.279,4901.20643436657,3.95010395010403,22643720762.9666,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,72.0843902439024,30.384527442502,76.8640510627956,1692.15892537494
Czechia,1995,74.643,5824.12129119574,8.99052361478446,60147174076.8651,3.4300000667572,19952200105.063255,19952200105.063255,19952200105.063255,73.0748780487805,5.30287772828777,89.2630698676591,4019.8048793808
Dominican Republic,1995,57.598,2114.09059968729,12.5359594558963,16637370839.1608,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,68.988,22.336344797758,84.9180050447879,666.780266165914
Ecuador,1995,57.766,2113.2636522054,22.8861330326945,24432884442.2211,6.69999980926514,19952200105.063255,19952200105.063255,19952200105.063255,71.041,20.3541287176924,84.1147623339626,680.754350383071
"Egypt, Arab Rep.",1995,42.814,937.543150130502,15.7422305021596,60159245060.4541,11.039999961853,19952200105.063255,19952200105.063255,19952200105.063255,66.312,9.00303478997945,93.8162781664949,547.448600764743
El Salvador,1995,53.988,1552.13020783046,10.0296564501018,8921947100.0,7.65000009536743,19952200105.063255,19952200105.063255,19952200105.063255,66.33,54.7469792439305,46.7414746845618,584.326036260078
Estonia,1995,70.3,3134.38975345407,28.7766137208514,4502970889.06373,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,67.5439024390244,12.3233857076765,28.0047305722836,3624.43113555714
Ethiopia,1995,13.827,133.341100582353,10.0221733553239,7663984567.90123,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,48.302,96.6201395551153,3.3432463542146,474.463701152763
Gabon,1995,74.797,4419.79056934776,9.64653104079614,4958845906.34769,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,60.704,71.9439200356796,32.6104964445939,1195.40110021355
Ghana,1995,40.14,370.731368016014,59.4615536991446,6465137614.6789,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,56.565,79.7893467842234,18.7859318181678,371.083821122855
Guatemala,1995,43.654,1424.68254256258,8.41141312270567,14655404433.2771,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,64.195,65.1427507710262,36.6179652855819,517.205568386472
Haiti,1995,32.59,368.84708576527,27.6081851727601,2813313278.81082,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,55.547,81.3191493304216,17.7692744735111,221.991326962197
Honduras,1995,42.941,919.937993255915,29.4645292281585,5347445005.21376,3.24000000953674,19952200105.063255,19952200105.063255,19952200105.063255,67.139,62.9696978904356,41.2364712597929,485.819648666949
Hungary,1995,65.209,4494.70762405948,28.3054683706654,46425677734.1435,10.1700000762939,19952200105.063255,19952200105.063255,19952200105.063255,69.7917073170732,5.4175975751867,81.6028171512384,2503.0778011156
Indonesia,1995,36.076,1020.1466814341,9.42032321644617,202132028723.115,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,65.237,50.0981578077494,60.5916812187182,660.393085779348
"Iran, Islamic Rep.",1995,60.236,1585.97793676223,49.6559858462747,96419225743.6737,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,67.785,1.01808729977768,99.1306447095203,1664.80018055489
Jamaica,1995,50.615,2621.18323815691,19.9087488364168,6577523824.70029,16.2299995422363,19952200105.063255,19952200105.063255,19952200105.063255,71.549,10.7796064098073,84.9032368877161,1276.07624537135
Jordan,1995,78.207,1509.04054936212,2.35312451301272,6727597031.96347,14.6000003814697,19952200105.063255,19952200105.063255,19952200105.063255,70.87,2.22003842239553,98.5536727051579,964.855956278269
Kenya,1995,18.263,336.565565582905,1.55432816055007,9046326059.98857,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,55.617,79.511986847964,15.5916021055588,452.430054571436
Latvia,1995,68.75,2329.57673252552,24.975935531675,5789128636.62293,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,66.3912195121951,32.4288068962795,66.4251837827759,1849.58528097556
Libya,1995,75.994,5396.9550371494,7.2379849449913,25544128198.9955,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,71.09,2.19164068555507,99.1060089005867,2955.01433215658
Lithuania,1995,67.285,2167.79258211454,39.647629032829,7867140395.33705,17.5400009155273,19952200105.063255,19952200105.063255,19952200105.063255,69.0063414634147,10.3412667310781,59.9704724974208,2401.12016691733
Malaysia,1995,55.688,4405.11676395634,3.45057509584896,88705342902.7113,3.15000009536743,19952200105.063255,19952200105.063255,19952200105.063255,72.384,9.02961384827698,93.0496102550585,1716.73934919835
Malta,1995,90.946,9171.061035149,4.42664550286656,3461332684.8249,3.70000004768372,87.8686981201172,19952200105.063255,96.0322723388672,77.290243902439,0.0,100.0,1879.09458718295
Mauritius,1995,43.284,3599.55520192961,6.02933188484532,4040345933.2923,9.59000015258789,19952200105.063255,19952200105.063255,19952200105.063255,70.3258536585366,38.8345145301275,63.2955287675575,697.003983226083
Moldova,1995,46.294,593.586592988924,29.8656104095718,1752979926.41489,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,65.099,2.84261829350711,94.6896183807011,1597.61580658269
Mongolia,1995,56.805,623.157455213889,0.0435161009571708,1452165005.2384,5.5,19952200105.063255,19952200105.063255,19952200105.063255,60.612,3.0093382188638,95.7153459651623,1156.39217382573
Morocco,1995,51.692,1455.95031738281,6.12358164775524,39030285468.3841,22.8600006103516,19952200105.063255,19952200105.063255,19952200105.063255,64.736,17.164203292762,87.010382783902,351.063617013662
Myanmar,1995,26.124,113.788168917253,25.1947123972847,4879257847.77122,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,58.259,85.2203604069731,21.4453899811946,275.390899657012
Nepal,1995,10.883,197.30965047569,7.62296950698166,4401104417.67068,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,59.318,91.7324022955839,8.55869345808261,300.898013325909
North Macedonia,1995,59.587,2372.54108264546,16.3735889723568,4707036096.48961,35.5999984741211,19952200105.063255,19952200105.063255,19952200105.063255,71.8487804878049,17.8018178649134,88.7904611108489,1259.97548342611
Pakistan,1995,31.836,455.507603093508,12.3435785170513,60636022422.6176,5.03000020980835,19952200105.063255,19952200105.063255,19952200105.063255,59.878,53.1228760166441,55.8491593557202,402.185990966355
Panama,1995,58.141,3524.8812713383,0.994206982933863,9573813700.0,14.0100002288818,19952200105.063255,19952200105.063255,19952200105.063255,72.385,35.2838615977552,69.1263451562357,735.2127175066
Paraguay,1995,52.131,1968.35248659417,13.4254143646407,9062131475.02318,3.40000009536743,19952200105.063255,19952200105.063255,19952200105.063255,69.009,70.1717942056015,29.5242661118128,852.664806945912
Peru,1995,70.951,2180.56663897168,11.1287029707088,53312793687.3836,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,67.644,33.282985370877,68.6224710922399,448.736730315343
Philippines,1995,46.56,1222.29094684962,6.83199610989531,84644220101.4991,9.52999973297119,19952200105.063255,19952200105.063255,19952200105.063255,68.223,38.9420017009317,55.3710506551833,485.510235107725
Poland,1995,61.493,3686.81929987805,27.951388563304,142292783505.155,13.6999998092651,19952200105.063255,19952200105.063255,19952200105.063255,71.8926829268293,6.33252876185735,95.4555164607214,2577.52968402797
Portugal,1995,51.109,11781.3618502221,4.22281614099486,118122007430.012,7.05999994277954,19952200105.063255,19952200105.063255,19952200105.063255,75.3121951219512,23.7418038620689,83.1781122931974,2014.02049993936
Romania,1995,53.769,1650.27648080037,32.2424847257597,37435317265.1254,8.01000022888184,19952200105.063255,19952200105.063255,19952200105.063255,69.4560975609756,8.60268292175641,93.1578578094773,2053.94209291284
Saudi Arabia,1995,78.67,7588.7617944161,4.86843103056034,143343036341.789,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,71.011,0.0258904054707397,99.987643546589,4473.87838237115
Senegal,1995,39.606,732.836411183788,7.86400784570113,6326342962.93447,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,56.839,53.1778586573874,45.6487035045996,216.020376520342
Slovak Republic,1995,56.537,4819.12555470987,9.84109579837757,25840146405.2288,13.1099996566772,19952200105.063255,19952200105.063255,19952200105.063255,72.2536585365854,4.20701048584553,78.582783825001,3315.0479886326
Slovenia,1995,50.622,10730.4510136379,13.4637296178669,21352224019.4096,7.15000009536743,19952200105.063255,19952200105.063255,19952200105.063255,73.9585365853659,11.4948224778553,72.8755255740505,3049.38659371055
South Africa,1995,54.486,3904.30809156182,8.6804442262446,171735223677.318,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,62.262,18.1130796760271,86.3013700350014,2354.00721282667
Sri Lanka,1995,18.458,714.233231504348,7.6748487344981,13029697560.9756,12.2700004577637,19952200105.063255,19952200105.063255,19952200105.063255,72.26,69.9385547623011,33.0637534768091,329.176907399184
Syrian Arab Republic,1995,50.104,3553.74628132754,7.97995780590684,50866369710.4677,7.19999980926514,19952200105.063255,19952200105.063255,19952200105.063255,70.416,1.80598957561419,98.1762564940336,845.220963499366
Tanzania,1995,20.543,176.926040649414,27.4277854195323,5255221424.80962,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,50.786,93.3715035008818,8.93729635598505,360.666406828701
Thailand,1995,30.276,2848.61971229033,5.81818181818193,169278753531.98,1.10000002384186,19952200105.063255,19952200105.063255,19952200105.063255,70.948,22.6994112967089,75.9823630119731,1042.05511116783
Togo,1995,30.705,305.961605763364,16.4335034524163,1309382885.33029,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,54.037,81.5209030274209,12.5397763839372,365.98477509168
Trinidad and Tobago,1995,55.04,4074.87728698555,5.18220539517273,5329214163.22001,17.2199993133545,19952200105.063255,19952200105.063255,19952200105.063255,69.17,1.18520970750999,99.3126304500369,4702.00455413657
Tunisia,1995,61.474,1940.03429264542,6.24415028747145,18030876599.3444,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,71.988,14.3680332929207,86.9748978476904,624.516817224515
Uruguay,1995,90.542,6014.91852275368,42.2483197983755,19297663096.5506,10.0200004577637,19952200105.063255,19952200105.063255,19952200105.063255,73.896,41.0661835465106,60.722543611054,801.669731633575
"Yemen, Rep.",1995,23.76,264.466190859543,55.0811068702292,4258788725.44991,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,60.453,1.50425596243834,97.7359132137619,212.211641324821
Zambia,1995,37.104,438.393360059568,34.9295874166667,3807067121.8609,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,45.553,87.1113305644896,11.5393524635226,671.108406306443
Albania,1996,39.473,1009.97727483821,12.7254778087102,3199641335.93751,12.3000001907349,20183402368.234215,20183402368.234215,20183402368.234215,74.592,51.63636055808,45.453763744009,447.848870261137
Algeria,1996,56.774,1619.53338860398,18.679075860175,46941582519.4661,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,68.749,0.389526170918537,99.8415348967642,809.897030267831
Armenia,1996,65.781,484.091640977405,18.681185640036,1596968946.23708,9.30000019073486,20183402368.234215,20183402368.234215,20183402368.234215,69.783,12.4733043728429,57.650823952163,539.892412557163
Azerbaijan,1996,51.896,409.163189106479,19.7948028061899,3176333837.03359,0.899999976158142,20183402368.234215,20183402368.234215,20183402368.234215,62.622,1.7389026644512,98.3942668679038,1513.67319335309
Bahrain,1996,88.385,9643.30869429956,-0.452227382530316,6101861436.17021,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,74.355,0.0,99.9420577148714,10160.0158670957
Bangladesh,1996,22.064,387.384863171262,2.37712902953225,46438484107.5795,2.50999999046326,20183402368.234215,20183402368.234215,20183402368.234215,59.492,62.1240765978699,56.0774174106019,133.423030371464
Belarus,1996,68.308,1452.5071047646,52.7120767531954,14756846153.8462,4.0,20183402368.234215,20183402368.234215,20183402368.234215,68.5121951219512,3.1013098744797,92.1683513745182,2501.45493376737
Benin,1996,37.071,380.588309191502,4.91423972637199,2361116587.86079,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,55.558,84.1459675681926,13.3320500821327,346.685289481065
Bolivia,1996,59.682,925.851399498679,12.4254866180049,7396966618.05857,5.23000001907349,20183402368.234215,20183402368.234215,20183402368.234215,60.084,33.1372674813617,76.4940563888847,506.584188709819
Botswana,1996,49.83,3063.99180036345,10.0828580652108,4847752842.78924,21.5900001525879,20183402368.234215,20183402368.234215,20183402368.234215,54.357,44.68880764665,60.1722744748943,892.476720249227
Cambodia,1996,17.683,313.584672308454,7.15086140872797,3506695719.57259,0.839999973773956,20183402368.234215,20183402368.234215,20183402368.234215,56.346,82.7662882292416,17.922648112514,265.312164993295
Cameroon,1996,43.164,817.184142126482,3.924063727498,11093539497.029,8.0600004196167,20183402368.234215,20183402368.234215,20183402368.234215,52.82,84.937845664018,15.6895389797197,417.985161901108
Chile,1996,84.861,5376.10596485802,7.35911781788773,78574385335.5811,7.40999984741211,20183402368.234215,20183402368.234215,20183402368.234215,74.899,32.2306622953979,72.3916588764254,1390.03384287745
Colombia,1996,72.223,2652.28733121773,20.7975755127402,97160109277.8087,11.8100004196167,91.207160949707,20183402368.234215,96.995002746582,70.189,33.7753983146372,69.9040797625358,771.764489488631
"Congo, Rep.",1996,56.832,902.045745911016,10.0311203319503,2540697537.70424,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,53.491,75.4096686308797,22.0341039631448,269.194186597647
Costa Rica,1996,55.467,3194.11298818557,17.5114524814591,11678424507.2457,6.15999984741211,20183402368.234215,20183402368.234215,20183402368.234215,76.804,36.6542171344287,57.2556549446818,647.544440536355
Cote d'Ivoire,1996,41.587,1220.1215162349,2.48080669187551,18071153890.3932,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,51.52,74.0417289026024,32.0181531315067,390.872669443262
Croatia,1996,52.509,5267.57146130332,4.29999999999994,24004834103.591,9.68000030517578,20183402368.234215,20183402368.234215,20183402368.234215,72.3653658536585,34.1265044303859,74.4857179254336,1770.79750551722
Czechia,1996,74.513,6532.83705470198,8.75877472878111,67387788632.9812,3.98000001907349,20183402368.234215,20183402368.234215,20183402368.234215,73.7146341463415,5.24157422806943,89.2616392628893,4152.93825902856
Dominican Republic,1996,58.441,2276.70706082593,5.39929385038917,18241691857.3544,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,69.097,20.3109488079126,85.5677028073425,683.567693427891
Ecuador,1996,58.277,2142.3286405069,24.3730886850156,25226393196.5983,10.3800001144409,20183402368.234215,20183402368.234215,20183402368.234215,71.362,19.2914602584483,83.4105299321232,704.00997144767
"Egypt, Arab Rep.",1996,42.681,1031.48807810504,7.18710369719989,67629716981.1321,9.0,55.5870018005371,20183402368.234215,73.2186889648438,66.742,8.67807588105338,94.0772508291852,568.662885849726
El Salvador,1996,55.268,1653.63054885685,9.78892040179968,9586327800.0,7.67999982833862,20183402368.234215,20183402368.234215,20183402368.234215,67.076,56.9374449300046,43.1257774428567,553.728735203911
Estonia,1996,70.111,3380.92630243199,23.050343349517,4786018988.16491,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,69.6121951219512,19.5448295450023,27.9745624170002,4043.28995460563
Ethiopia,1996,14.006,144.03164867784,-8.48424868948824,8547939730.62374,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,48.924,96.3519781927263,3.5135117596084,475.159866905596
Gabon,1996,75.654,4948.75316189166,0.68969337728165,5694040336.82571,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,60.612,71.4867374464641,34.5141063361619,1213.77523572463
Georgia,1996,53.6,689.05944138472,39.3574999987146,3095047603.8083,2.40000009536743,20183402368.234215,20183402368.234215,20183402368.234215,68.974,42.7539557416839,60.5385211888895,834.024051923337
Ghana,1996,40.896,388.644968786731,46.5610196762282,6934984709.48012,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,56.82,78.8291972491654,19.3233444001166,375.185230225717
Guatemala,1996,43.989,1487.60765839974,11.0569165321987,15674835615.3139,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,64.863,65.7253778641803,37.706984402384,518.986248571929
Haiti,1996,33.2,374.168937032866,20.5835962145112,2907514522.92503,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,56.154,82.1801636567568,17.861497823105,250.121708857998
Honduras,1996,43.442,872.581838432956,23.8378353073358,5215028986.48649,4.36999988555908,20183402368.234215,20183402368.234215,20183402368.234215,67.439,62.6305861490462,40.3233855674219,474.417013159766
Hungary,1996,65.083,4525.03910312241,23.4690301919185,46658755151.6017,10.0200004577637,20183402368.234215,20183402368.234215,20183402368.234215,70.3287804878049,5.14334397296244,81.9531038009727,2572.97436059569
Indonesia,1996,37.235,1129.09270986001,7.97328085611421,227369679374.973,4.8600001335144,20183402368.234215,20183402368.234215,20183402368.234215,65.355,48.750379973486,61.5084439305278,673.357577103964
"Iran, Islamic Rep.",1996,61.087,1954.66075235684,28.9373440168136,120403931885.441,9.10000038146973,73.0602493286133,20183402368.234215,93.0282974243164,68.07,1.03227215541096,99.1041500576233,1584.88398834138
Iraq,1996,68.593,482.163618606282,-16.1173257510572,10433698621.3427,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,66.391,0.350157932459888,99.7731858541253,1553.85785476188
